Area Name,Industry Name,Area,Industry,Year,Jobs,CZ20,Jobs_county,Jobs_CZ,Total_Jobs_CZ,Employment_Share,Log_Total_Jobs_CZ,Log_Total_Jobs_CZ_Squared,Intercept_tj,Beta1_tj,Beta2_tj,Expected_Jobs,Jobs_Deviation,Intercept_sj,Beta1_sj,Beta2_sj,Expected_Share,Share_Deviation,RCA,Share_Deviation_Normalized
"Bannock County, ID",Fertilizer (Mixing Only) Manufacturing,16005,325314,2024,0.0,131.0,0.0,0.359666528149,158324.31070911,2.2717075257622126e-06,11.972400807729867,143.33838110093077,-6.813832548050817,0.899048704965798,-0.009946678955919275,12.480882013442528,-12.121215485293527,-17.474953369468388,1.8121932422119478,-0.0944470101926657,8.992531427901093e-05,-8.765360675324871e-05,0.025262158314107133,-1.051833749001504
"Bannock County, ID",Pesticide and Other Agricultural Chemical Manufacturing,16005,325320,2024,0.0,131.0,0.0,10.9111643517,158324.31070911,6.891654416703657e-05,11.972400807729867,143.33838110093077,-20.885894739800506,3.119528403901352,-0.09255234767657058,24.43571910897985,-13.52455475727985,-40.90512703256923,5.454579445904783,-0.23011521551180175,0.00018687733353648332,-0.00011796078936944675,0.3687795778270898,-2.168465293177951
"Bannock County, ID",Medicinal and Botanical Manufacturing,16005,325411,2024,0.0,131.0,0.0,60.4519079089,158324.31070911,0.0003818232818330002,11.972400807729867,143.33838110093077,-17.72949338580488,2.205719220453714,-0.03681997275681487,29.980462024254564,30.471445884645433,-9.137130480021428,-0.06053007792875964,0.009170662223569211,0.00019406586287584504,0.00018775741895715514,1.9674932838511336,3.067197812514982
"Bannock County, ID",Pharmaceutical Preparation Manufacturing,16005,325412,2024,5.15436837431,131.0,5.15436837431,18.525861715793,158324.31070911,0.00011701211035006906,11.972400807729867,143.33838110093077,-17.335025636205806,2.3950294422977265,-0.0438755627122559,156.0497184099635,-137.5238566941705,-26.87857776594042,2.9209907974922213,-0.10415103918646834,0.0010742349666942042,-0.0009572228563441351,0.10892599289534965,-1.2444824829966274
"Bannock County, ID",In-Vitro Diagnostic Substance Manufacturing,16005,325413,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-72.77537975580971,10.105563272441774,-0.3208075095185355,9.285416678594148,-9.285416678594148,-25.454993514761334,2.0408059478525535,-0.05880646818952434,7.862108128002986e-05,-7.862108128002986e-05,0.0,-1.0
"Bannock County, ID",Biological Product (except Diagnostic) Manufacturing,16005,325414,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-33.25642578731883,5.02399541375596,-0.15859989424888077,64.03365970210042,-64.03365970210042,-28.884186097006246,3.4038794131670547,-0.13717504421452736,0.00041218996839378186,-0.00041218996839378186,0.0,-1.0
"Bannock County, ID",Adhesive Manufacturing,16005,325520,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-14.722750795811951,1.8590303388554714,-0.03060670307184224,23.27058846447521,-23.27058846447521,-9.025439502884932,0.05206070983585688,-0.002988749125739978,0.0001461977676970024,-0.0001461977676970024,0.0,-1.0
"Bannock County, ID",Soap and Other Detergent Manufacturing,16005,325611,2024,0.864929841477,131.0,0.864929841477,2.6805193619070002,158324.31070911,1.6930560757860687e-05,11.972400807729867,143.33838110093077,-27.231939983890385,3.8297876660976824,-0.10634811582412265,29.254874453231924,-26.574355091324925,-22.193106794320943,1.9775885448657071,-0.07088427892768466,0.0001704511368994625,-0.00015352057614160183,0.09932794269273117,-1.220564059663827
"Bannock County, ID",Polish and Other Sanitation Good Manufacturing,16005,325612,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-12.032559629128691,1.4622554849988978,-0.015743247396754784,24.96656489280908,-24.96656489280908,-26.027081203838137,2.7108388025366716,-0.1050157871062365,0.0001796274725541582,-0.0001796274725541582,0.0,-1.0
"Bannock County, ID",Surface Active Agent Manufacturing,16005,325613,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-33.5798724268873,4.714935929066901,-0.1467417369526285,6.268313153627895,-6.268313153627895,-76.90136859966834,10.592312296689439,-0.4178064250537122,4.6611797491347575e-05,-4.6611797491347575e-05,0.0,-1.0
"Bannock County, ID",Toilet Preparation Manufacturing,16005,325620,2024,0.264476918802,131.0,0.264476918802,831.310531860402,158324.31070911,0.005250681516547214,11.972400807729867,143.33838110093077,-4.561873695654349,0.23021386328167992,0.03780227866457664,37.0717925852055,794.2387392751965,-8.992316662189687,-0.13584485390887135,0.015580928063261917,0.00022818343883082782,0.0050224980777163865,23.01079142049393,1.0908645201252432
"Bannock County, ID",Printing Ink Manufacturing,16005,325910,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-21.498290672971578,2.557970306543652,-0.05171365696443109,5.55224983421565,-5.55224983421565,-32.6642186695057,3.376630244363753,-0.12484606964984302,3.974281392759833e-05,-3.974281392759833e-05,0.0,-1.0
"Bannock County, ID",Explosives Manufacturing,16005,325920,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-22.154858840703284,3.432268065203464,-0.11295395388612747,15.59566867237991,-15.59566867237991,-59.54601837345787,8.745208971253067,-0.3772328585724839,0.00013411422870571337,-0.00013411422870571337,0.0,-1.0
"Bannock County, ID",Custom Compounding of Purchased Resins,16005,325991,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-19.53876750897956,2.7793913862423354,-0.07364149292924196,24.084483388317658,-24.084483388317658,-38.907812032431124,4.9046933872203855,-0.19849459718421655,0.00017710794026205167,-0.00017710794026205167,0.0,-1.0
"Bannock County, ID","Photographic Film, Paper, Plate, and Chemical Manufacturing",16005,325992,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-52.63211496659286,7.768442195525246,-0.2661035913158822,9.317838354224504,-9.317838354224504,-36.18109567427482,4.1356507386429815,-0.1616349330244507,5.349528388987028e-05,-5.349528388987028e-05,0.0,-1.0
"Bannock County, ID",All Other Miscellaneous Chemical Product and Preparation Manufacturing,16005,325998,2024,12.6128971243,131.0,12.6128971243,16.74923446056,158324.31070911,0.00010579066717892395,11.972400807729867,143.33838110093077,-10.967848031944992,1.5469337492158273,-0.024949026408976088,53.33057364998524,-36.581339189425236,-17.21984059053491,1.5666910788744757,-0.06601374756337346,0.00036155703396903693,-0.000255766366790113,0.29259745279352983,-1.8272445553072885
"Bannock County, ID",Plastics Bag and Pouch Manufacturing,16005,326111,2024,0.0,131.0,0.0,109.821579588,158324.31070911,0.0006936495039588438,11.972400807729867,143.33838110093077,-4.013695502146387,0.472248349172542,0.01574209976936375,49.23959671077406,60.58198287722595,-60.63496714334651,8.837825715013736,-0.36768528885045615,0.0005376033847201349,0.00015604611923870893,1.2902625312151694,7.890314060265033
"Bannock County, ID",Plastics Packaging Film and Sheet (including Laminated) Manufacturing,16005,326112,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-13.941331403342787,2.0979890142797433,-0.05229971357306361,39.64947432942407,-39.64947432942407,-51.32818659310954,7.296318615782401,-0.3068045755372475,0.0003524482073787412,-0.0003524482073787412,0.0,-1.0
"Bannock County, ID",Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,16005,326113,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-12.623170828862222,2.0093276537642053,-0.050883606919494104,62.78595209157726,-62.78595209157726,-33.77109257319523,4.626256926234821,-0.2037997518684364,0.0005024487494540878,-0.0005024487494540878,0.0,-1.0
"Bannock County, ID",Unlaminated Plastics Profile Shape Manufacturing,16005,326121,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-22.17441893379069,3.1552414816943446,-0.0854525874913806,28.581543528232316,-28.581543528232316,-23.02580493115226,2.29045320741912,-0.09079030960294655,0.00018094506180359334,-0.00018094506180359334,0.0,-1.0
"Bannock County, ID",Plastics Pipe and Pipe Fitting Manufacturing,16005,326122,2024,0.0,131.0,0.0,8.29841868591,158324.31070911,5.241405219920221e-05,11.972400807729867,143.33838110093077,-7.0025117833790596,1.0572256698166402,-0.012128878948089838,50.22353828276914,-41.92511959685914,-29.278096722908067,3.8652608391355643,-0.1728594688179486,0.00041841317835450393,-0.0003659991261553017,0.12526864570884522,-1.286416269622249
"Bannock County, ID","Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",16005,326130,2024,0.0,131.0,0.0,38.9608650073,158324.31070911,0.00024608264411700475,11.972400807729867,143.33838110093077,-24.99690664613473,3.70912811221568,-0.11131846347972976,31.62833571698557,7.3325292903144295,-25.13662062751991,2.6910162860073346,-0.10901145690506694,0.00019466686878265226,5.141577533435249e-05,1.2641218593378556,8.572262307307433
"Bannock County, ID",Polystyrene Foam Product Manufacturing,16005,326140,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-12.214992345013044,1.7527929224662886,-0.035164071125029533,41.6701909445227,-41.6701909445227,-24.193153499983133,2.820280066284708,-0.12314448215537975,0.0003099929911183728,-0.0003099929911183728,0.0,-1.0
"Bannock County, ID",Urethane and Other Foam Product (except Polystyrene) Manufacturing,16005,326150,2024,0.0,131.0,0.0,12.0757102792,158324.31070911,7.627199022762058e-05,11.972400807729867,143.33838110093077,-16.48562131643407,2.462384048999898,-0.06275050943965435,54.62387315244152,-42.548162873241516,-32.52821899388533,4.058026946329021,-0.16665674065703937,0.00039675114635280567,-0.0003204791561251851,0.1922413858882634,-1.475987213332697
"Bannock County, ID",Plastics Bottle Manufacturing,16005,326160,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-5.7734121168159795,0.723893186706082,0.0061618921146297245,43.66569998953133,-43.66569998953133,-28.163273847599335,3.38546855660421,-0.1416690990265076,0.000357024313859736,-0.000357024313859736,0.0,-1.0
"Bannock County, ID",Plastics Plumbing Fixture Manufacturing,16005,326191,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-5.869892927167367,0.6950612702121037,0.004270483977632217,21.40840165353966,-21.40840165353966,-26.047472892499048,3.099144508491169,-0.13745124993189567,0.00017594971371049978,-0.00017594971371049978,0.0,-1.0
"Bannock County, ID",All Other Plastics Product Manufacturing,16005,326199,2024,0.0,131.0,0.0,40.49831201182,158324.31070911,0.0002557933890912542,11.972400807729867,143.33838110093077,-10.793660631728073,1.9105766824826902,-0.041819524292866006,439.7411570195805,-399.2428450077605,-28.52537158592994,3.8324684485276896,-0.1608483106030392,0.0033551470418723937,-0.0030993536527811395,0.07623909947878307,-1.1650624083261512
"Bannock County, ID",Tire Manufacturing (except Retreading),16005,326211,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-66.19426528407438,11.25147058651068,-0.44138218319764805,189.77566568760852,-189.77566568760852,-130.59085319353227,21.1057588759531,-0.8968816059146867,0.0015619722235616555,-0.0015619722235616555,0.0,-1.0
"Bannock County, ID",Tire Retreading,16005,326212,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-29.49848949257629,4.34312484405,-0.1398665400742336,11.598763225890862,-11.598763225890862,-50.96253456543455,6.846549217282719,-0.28166432249265083,8.556697235341048e-05,-8.556697235341048e-05,0.0,-1.0
"Bannock County, ID",Rubber and Plastics Hoses and Belting Manufacturing,16005,326220,2024,0.0,131.0,0.0,0.369393162334,158324.31070911,2.3331424004282436e-06,11.972400807729867,143.33838110093077,-7.755148909230719,1.317400729673486,-0.029567335453574116,43.779542997756586,-43.41014983542259,-26.11836620933057,3.6886602883407704,-0.18206877891629705,0.00031792634781846495,-0.0003155932054180367,0.007338625491211132,-1.014785758123897
"Bannock County, ID",Rubber Product Manufacturing for Mechanical Use,16005,326291,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-13.470865118213514,2.1171971517414874,-0.055621504560946305,49.61887735979835,-49.61887735979835,-38.319978511940576,5.3677699735905575,-0.23545416809393116,0.00040789359160416615,-0.00040789359160416615,0.0,-1.0
"Bannock County, ID",All Other Rubber Product Manufacturing,16005,326299,2024,0.0,131.0,0.0,0.350423032666,158324.31070911,2.213324227318658e-06,11.972400807729867,143.33838110093077,-2.2488277668075227,0.26192597646616855,0.018788548869032293,35.87982585087525,-35.52940281820925,-18.813415984568334,2.205859270466126,-0.10995791133783198,0.0002843872553345301,-0.00028217393110721144,0.007782782757669935,-1.0156876591585473
"Bannock County, ID",Flat Glass Manufacturing,16005,327211,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-21.25237006643919,3.0725796214065424,-0.08808094735736127,18.327529517319388,-18.327529517319388,-44.0454940516387,5.818589228234471,-0.240555785712959,0.0001414041346343204,-0.0001414041346343204,0.0,-1.0
"Bannock County, ID",Other Pressed and Blown Glass and Glassware Manufacturing,16005,327212,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-33.754048353428225,4.967529864186867,-0.15924053240686917,18.064163962733872,-18.064163962733872,-49.036334766085275,6.395052486642449,-0.2548466078721559,0.00012322440782914007,-0.00012322440782914007,0.0,-1.0
"Bannock County, ID",Glass Container Manufacturing,16005,327213,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-12.63645638020966,1.86475184174438,-0.04654441413547902,20.440109135586823,-20.440109135586823,-46.3909898849605,6.597058771528574,-0.2874622829846947,0.00018177581958060262,-0.00018177581958060262,0.0,-1.0
"Bannock County, ID",Cement Manufacturing,16005,327310,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-9.619469156036507,1.3953461969180898,-0.026943728044294818,25.13105721017543,-25.13105721017543,-24.191777189777053,2.9291999718567974,-0.13563815438810806,0.00019078287698814973,-0.00019078287698814973,0.0,-1.0
"Bannock County, ID",Lime Manufacturing,16005,327410,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-10.730830363563184,1.7701970829356688,-0.05723654867377133,9.568575992810919,-9.568575992810919,-25.30496767011502,3.3932050549713986,-0.1737604846014954,6.863531970166238e-05,-6.863531970166238e-05,0.0,-1.0
"Bannock County, ID",Gypsum Product Manufacturing,16005,327420,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,1.6890939045440359,-0.3643771242005669,0.039057494713845294,18.635399867717236,-18.635399867717236,-21.96643323495896,3.23206258660959,-0.17999588412923248,0.00011492817978386177,-0.00011492817978386177,0.0,-1.0
"Bannock County, ID",Abrasive Product Manufacturing,16005,327910,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-3.4484217316205914,0.2417036658675018,0.02188236207970566,13.22268331872697,-13.22268331872697,-45.052208160656306,6.415438186903226,-0.28364988649139256,0.00013612644534713268,-0.00013612644534713268,0.0,-1.0
"Bannock County, ID",Ground or Treated Mineral and Earth Manufacturing,16005,327992,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-40.78751310127217,6.410140887830186,-0.23128268010799663,16.53662963844363,-16.53662963844363,-53.70526479549018,7.558483754694901,-0.3199762170702033,0.0001142706579222556,-0.0001142706579222556,0.0,-1.0
"Bannock County, ID",Mineral Wool Manufacturing,16005,327993,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-29.73007095722402,4.570669930436142,-0.15013761304837525,32.17980278611583,-32.17980278611583,-48.2705244744704,6.646313669071471,-0.27661476959295606,0.00023693929319086365,-0.00023693929319086365,0.0,-1.0
"Bannock County, ID",All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,16005,327999,2024,0.453279479277,131.0,0.453279479277,0.453279479277,158324.31070911,2.8629809108078957e-06,11.972400807729867,143.33838110093077,-20.52707866066576,2.8095383761159014,-0.0723274943030012,15.52629317137361,-15.073013692096609,-33.4801011637183,3.8806522671828367,-0.15428520824414424,0.00010789318984582213,-0.00010503020893501424,0.026535325490877188,-1.0545172848809492
"Bannock County, ID",Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,16005,331210,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-5.77451236076314,0.8217188898493344,-0.0023996501773508178,41.24267693474431,-41.24267693474431,-40.02090593221825,5.662738495959065,-0.24859784738379417,0.00038666805253187523,-0.00038666805253187523,0.0,-1.0
"Bannock County, ID",Rolled Steel Shape Manufacturing,16005,331221,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-22.94482594632391,3.4482494633521976,-0.10306491852353185,35.369156127432234,-35.369156127432234,-17.800118870166198,1.6376775548271483,-0.07160683292050127,0.0002123670746166043,-0.0002123670746166043,0.0,-1.0
"Bannock County, ID",Steel Wire Drawing,16005,331222,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-19.908497767087532,2.915911246709296,-0.0845888333797888,17.76328989790769,-17.76328989790769,-34.91367170308724,4.40734789018096,-0.1869777658967464,0.00012996744937991206,-0.00012996744937991206,0.0,-1.0
"Bannock County, ID",Secondary Smelting and Alloying of Aluminum,16005,331314,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-10.97282398113068,1.6112946614054162,-0.04123184590201029,11.113221028317563,-11.113221028317563,-50.67486094294167,7.462714537964073,-0.3338935556212027,0.00010225783873447222,-0.00010225783873447222,0.0,-1.0
"Bannock County, ID","Aluminum Sheet, Plate, and Foil Manufacturing",16005,331315,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-61.67374224236163,10.07856445560388,-0.38329261403840087,57.416298123693984,-57.416298123693984,-97.27277966142759,14.975884852972378,-0.626326686044333,0.0004298230398826012,-0.0004298230398826012,0.0,-1.0
"Bannock County, ID","Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",16005,331491,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-34.428267467980646,5.133323614015247,-0.16627297422898993,24.45027266922167,-24.45027266922167,-46.67397454245755,6.11773265104413,-0.24601130385816472,0.00016777458471377616,-0.00016777458471377616,0.0,-1.0
"Bannock County, ID","Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",16005,331492,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-11.926140367280368,1.593863230178151,-0.030802207235383072,15.503883449302078,-15.503883449302078,-19.900146913545278,1.8041273030160947,-0.07582300091117773,0.00010424590960161362,-0.00010424590960161362,0.0,-1.0
"Bannock County, ID",Iron Foundries,16005,331511,2024,0.0,131.0,0.0,6.02008260533,158324.31070911,3.802374113215453e-05,11.972400807729867,143.33838110093077,-35.84513680185417,6.013926919622385,-0.2207899086087693,90.77089048704961,-84.75080788171961,-34.9020646118514,4.919477515250643,-0.21958631917771668,0.0005646776404592894,-0.0005266538993271349,0.06733707589559829,-1.144397454118291
"Bannock County, ID",Steel Investment Foundries,16005,331512,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-50.38655183630402,7.064195000758161,-0.22320050071871486,8.985603296164124,-8.985603296164124,-40.78681451190229,4.55430209461209,-0.16434399073681188,5.4479503390877686e-05,-5.4479503390877686e-05,0.0,-1.0
"Bannock County, ID",Steel Foundries (except Investment),16005,331513,2024,0.0,131.0,0.0,12.1279488867,158324.31070911,7.660193707700858e-05,11.972400807729867,143.33838110093077,-15.35275798243335,2.0907222147826277,-0.04818041266130249,15.99224630628256,-3.8642974195825595,-28.33453574582326,3.277740395689882,-0.13917568556289864,0.00011841307129759927,-4.181113422059069e-05,0.6469044020021261,-4.664188427554518
"Bannock County, ID",Aluminum Foundries (except Die-Casting),16005,331524,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-14.784034057925972,2.1703598758892184,-0.05537582904768251,26.1252579891213,-26.1252579891213,-43.889435826169596,6.056181203376039,-0.25835527002748476,0.00022160074310267262,-0.00022160074310267262,0.0,-1.0
"Bannock County, ID",Iron and Steel Forging,16005,332111,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-10.90051090830304,1.4490927987434157,-0.021933484493740357,27.240333564878913,-27.240333564878913,-49.97004950816549,6.809900678470951,-0.2782845642774547,0.00024164325952950234,-0.00024164325952950234,0.0,-1.0
"Bannock County, ID",Nonferrous Forging,16005,332112,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,3.5149398350458974,-1.199497398815105,0.08755246446932136,5.4942644840002925,-5.4942644840002925,-81.96890477679895,11.572637716400246,-0.46161240311623003,6.886088884095577e-05,-6.886088884095577e-05,0.0,-1.0
"Bannock County, ID",Custom Roll Forming,16005,332114,2024,0.0,131.0,0.0,0.851758714714,158324.31070911,5.379835294397336e-06,11.972400807729867,143.33838110093077,-30.242542731357258,4.141509578450021,-0.12134376543613964,7.015001985504852,-6.1632432707908515,-21.564145647962153,1.7418993244012668,-0.0655719592514101,4.0735636691886336e-05,-3.5355801397489e-05,0.1320670481988289,-1.304325461833792
"Bannock County, ID",Powder Metallurgy Part Manufacturing,16005,332117,2024,0.0,131.0,0.0,0.0,158324.31070911,0.0,11.972400807729867,143.33838110093077,-6.487972356553895,1.02572281124174,-0.020831836332637674,16.550073815825147,-16.550073815825147,-86.63602529053523,14.307646085537382,-0.6517844057646394,0.00015612192453149846,-0.00015612192453149846,0.0,-1.0
"Franklin County, ID",Asphalt Shingle and Coating Materials Manufacturing,16041,324122,2024,0.0,139.0,0.0,0.0,92918.97746444492,0.0,11.439483182351614,130.8617754793054,-18.808301493135527,2.4765566249038233,-0.05676028163608551,8.121177337690808,-8.121177337690808,-12.728425375683118,0.5082953875732458,-0.018706191726555903,8.595262379013868e-05,-8.595262379013868e-05,0.0,-1.0
"Franklin County, ID",Petroleum Lubricating Oil and Grease Manufacturing,16041,324191,2024,0.0,139.0,0.0,0.0,92918.97746444492,0.0,11.439483182351614,130.8617754793054,-14.576752158090947,1.8398306031538794,-0.03406166278911346,7.482668028593752,-7.482668028593752,-14.543966974568118,0.9170620505394982,-0.04053444541248944,8.630176009599713e-05,-8.630176009599713e-05,0.0,-1.0
"Franklin County, ID",All Other Petroleum and Coal Products Manufacturing,16041,324199,2024,0.0,139.0,0.0,0.0,92918.97746444492,0.0,11.439483182351614,130.8617754793054,-34.67532210641606,5.025403695503688,-0.16348425399614847,4.132403553812477,-4.132403553812477,-33.09892938969608,3.9374166134217297,-0.16671300646064935,5.1533510144462815e-05,-5.1533510144462815e-05,0.0,-1.0
"Franklin County, ID",Petrochemical Manufacturing,16041,325110,2024,0.0,139.0,0.0,0.0,92918.97746444492,0.0,11.439483182351614,130.8617754793054,-2.1352217826392774,-0.06280155069988957,0.04229212488871137,14.596524990470227,-14.596524990470227,-10.23182469314729,0.46314007709070754,-0.027413592285321857,0.00019921360261642945,-0.00019921360261642945,0.0,-1.0
"Franklin County, ID",Industrial Gas Manufacturing,16041,325120,2024,0.0,139.0,0.0,0.0,92918.97746444492,0.0,11.439483182351614,130.8617754793054,-24.288612564072444,3.3468568303210757,-0.08832233969980335,11.469389139898283,-11.469389139898283,-18.456194029377574,1.3771705942885701,-0.048610775273354986,0.00011583236556684418,-0.00011583236556684418,0.0,-1.0
"Franklin County, ID",Ethyl Alcohol Manufacturing,16041,325193,2024,0.0,139.0,0.0,0.0,92918.97746444492,0.0,11.439483182351614,130.8617754793054,-4.529457596349747,1.0148589354389816,-0.031452065856933366,19.37785554860532,-19.37785554860532,-55.902609938128634,9.593583739481522,-0.47340769002275085,0.00030113829895158013,-0.00030113829895158013,0.0,-1.0
"Franklin County, ID",All Other Basic Organic Chemical Manufacturing,16041,325199,2024,0.0,139.0,0.0,5.78692202191,92918.97746444492,6.227922626596211e-05,11.439483182351614,130.8617754793054,-9.544322968543621,1.377201993121485,-0.02023306143048398,35.24845604988408,-29.461534027974082,-20.398578742356527,2.318474414368466,-0.10544423105318024,0.00046426782642165065,-0.00040198860015568853,0.13414504025829213,-1.309855683677804
"Franklin County, ID",Plastics Material and Resin Manufacturing,16041,325211,2024,0.0,139.0,0.0,0.0,92918.97746444492,0.0,11.439483182351614,130.8617754793054,-13.716507617241632,2.1998046653985663,-0.05600734411396288,61.49158685877239,-61.49158685877239,-38.74617226111094,5.295698307219741,-0.22183777878945668,0.000749423631928358,-0.000749423631928358,0.0,-1.0
"Franklin County, ID",Synthetic Rubber Manufacturing,16041,325212,2024,0.0,139.0,0.0,0.0,92918.97746444492,0.0,11.439483182351614,130.8617754793054,-71.72437101213839,10.579854656737982,-0.36643430667058646,3.863039998538848,-3.863039998538848,-33.75812860753741,3.5640943286777564,-0.12996189151766546,4.568341012340615e-05,-4.568341012340615e-05,0.0,-1.0
"Franklin County, ID",Nitrogenous Fertilizer Manufacturing,16041,325311,2024,0.0,139.0,0.0,17.927639186,92918.97746444492,0.00019293840370617445,11.439483182351614,130.8617754793054,-9.044340719113793,1.4747407024585133,-0.03969828199273545,13.886860147852232,4.040779038147768,-39.60721374250487,5.989094187378155,-0.28559669398215215,0.00020992463890783547,-1.698623520166102e-05,0.9190841280469293,-23.717029573134337
"Franklin County, ID",Phosphatic Fertilizer Manufacturing,16041,325312,2024,0.0,139.0,0.0,0.0,92918.97746444492,0.0,11.439483182351614,130.8617754793054,-19.73471111873752,3.2901405986845824,-0.11825379023061791,11.335007898134892,-11.335007898134892,-35.745162749582086,5.3217380696806025,-0.2597952332893924,0.00014131839540142967,-0.00014131839540142967,0.0,-1.0
"Franklin County, ID",Fertilizer (Mixing Only) Manufacturing,16041,325314,2024,0.0,139.0,0.0,0.0,92918.97746444492,0.0,11.439483182351614,130.8617754793054,-6.813832548050817,0.899048704965798,-0.009946678955919275,8.751104528453263,-8.751104528453263,-17.474953369468388,1.8121932422119478,-0.0944470101926657,0.0001112308602364013,-0.0001112308602364013,0.0,-1.0
"Franklin County, ID",Pesticide and Other Agricultural Chemical Manufacturing,16041,325320,2024,0.0,139.0,0.0,0.0,92918.97746444492,0.0,11.439483182351614,130.8617754793054,-20.885894739800506,3.119528403901352,-0.09255234767657058,14.7071450241627,-14.7071450241627,-40.90512703256923,5.454579445904783,-0.23011521551180175,0.00018030821586985417,-0.00018030821586985417,0.0,-1.0
"Franklin County, ID",Medicinal and Botanical Manufacturing,16041,325411,2024,0.0,139.0,0.0,100.524640866,92918.97746444492,0.0010818526377398563,11.439483182351614,130.8617754793054,-17.72949338580488,2.205719220453714,-0.03681997275681487,14.650398456786192,85.8742424092138,-9.137130480021428,-0.06053007792875964,0.009170662223569211,0.0001787586211011563,0.0009030940166387,6.05203055984447,1.3958804239817526
"Franklin County, ID",Pharmaceutical Preparation Manufacturing,16041,325412,2024,0.0,139.0,0.0,8.27206739805,92918.97746444492,8.902452032702656e-05,11.439483182351614,130.8617754793054,-17.335025636205806,2.3950294422977265,-0.0438755627122559,75.28187135152571,-67.00980395347571,-26.87857776594042,2.9209907974922213,-0.10415103918646834,0.0008306163285831422,-0.0007415918082561157,0.10717887099436606,-1.2400903551951887
